MD step 0: esapsed time: 13.31, average time: 13.31
MD step 5210: esapsed time: 73255.00, average time: 14.06
MD step 5220: esapsed time: 73401.00, average time: 14.06
MD step 5230: esapsed time: 73553.07, average time: 14.06
MD step 5240: esapsed time: 73691.47, average time: 14.06
MD step 5250: esapsed time: 73850.86, average time: 14.06
MD step 5260: esapsed time: 73987.12, average time: 14.06
MD step 5270: esapsed time: 74115.17, average time: 14.06
MD step 5280: esapsed time: 74237.16, average time: 14.06
MD step 5290: esapsed time: 74373.90, average time: 14.06
MD step 5300: esapsed time: 74502.56, average time: 14.05
MD step 5310: esapsed time: 74644.16, average time: 14.05
MD step 5320: esapsed time: 74771.32, average time: 14.05
MD step 5330: esapsed time: 74911.62, average time: 14.05
MD step 5340: esapsed time: 75059.84, average time: 14.05
MD step 5350: esapsed time: 75216.89, average time: 14.06
MD step 5360: esapsed time: 75350.01, average time: 14.06
MD step 5370: esapsed time: 75482.77, average time: 14.05
MD step 5380: esapsed time: 75624.94, average time: 14.05
MD step 5390: esapsed time: 75769.11, average time: 14.05
MD step 5400: esapsed time: 75919.15, average time: 14.06
MD step 5410: esapsed time: 76061.56, average time: 14.06
MD step 5420: esapsed time: 76201.52, average time: 14.06
MD step 5430: esapsed time: 76355.09, average time: 14.06
MD step 5440: esapsed time: 76496.42, average time: 14.06
MD step 5450: esapsed time: 76654.22, average time: 14.06
MD step 5460: esapsed time: 76787.45, average time: 14.06
MD step 5470: esapsed time: 76917.37, average time: 14.06
MD step 5480: esapsed time: 77046.36, average time: 14.06
MD step 5490: esapsed time: 77175.89, average time: 14.05
MD step 5500: esapsed time: 77308.89, average time: 14.05
MD step 5510: esapsed time: 77448.48, average time: 14.05
MD step 5520: esapsed time: 77612.48, average time: 14.06
MD step 5530: esapsed time: 77754.77, average time: 14.06
MD step 5540: esapsed time: 77910.01, average time: 14.06
MD step 5550: esapsed time: 78050.91, average time: 14.06
MD step 5560: esapsed time: 78208.32, average time: 14.06
MD step 5570: esapsed time: 78353.65, average time: 14.06
MD step 5580: esapsed time: 78507.06, average time: 14.07
MD step 5590: esapsed time: 78644.24, average time: 14.07
MD step 5600: esapsed time: 78796.82, average time: 14.07
MD step 5610: esapsed time: 78926.18, average time: 14.07
MD step 5620: esapsed time: 79051.67, average time: 14.06
MD step 5630: esapsed time: 79180.36, average time: 14.06
MD step 5640: esapsed time: 79304.97, average time: 14.06
MD step 5650: esapsed time: 79451.60, average time: 14.06
MD step 5660: esapsed time: 79593.94, average time: 14.06
MD step 5670: esapsed time: 79728.56, average time: 14.06
MD step 5680: esapsed time: 79876.51, average time: 14.06
MD step 5690: esapsed time: 80011.99, average time: 14.06
MD step 5700: esapsed time: 80135.51, average time: 14.06
MD step 5710: esapsed time: 80272.97, average time: 14.06
MD step 5720: esapsed time: 80398.50, average time: 14.05
MD step 5730: esapsed time: 80524.02, average time: 14.05
MD step 5740: esapsed time: 80657.16, average time: 14.05
MD step 5750: esapsed time: 80785.56, average time: 14.05
MD step 5760: esapsed time: 80923.35, average time: 14.05
MD step 5770: esapsed time: 81047.52, average time: 14.04
MD step 5780: esapsed time: 81190.53, average time: 14.04
MD step 5790: esapsed time: 81336.20, average time: 14.05
MD step 5800: esapsed time: 81474.89, average time: 14.04
MD step 5810: esapsed time: 81604.83, average time: 14.04
MD step 5820: esapsed time: 81733.86, average time: 14.04
MD step 5830: esapsed time: 81867.01, average time: 14.04
MD step 5840: esapsed time: 81997.91, average time: 14.04
MD step 5850: esapsed time: 82130.57, average time: 14.04
MD step 5860: esapsed time: 82284.91, average time: 14.04
MD step 5870: esapsed time: 82426.23, average time: 14.04
MD step 5880: esapsed time: 82547.79, average time: 14.04
MD step 5890: esapsed time: 82676.11, average time: 14.03
MD step 5900: esapsed time: 82820.82, average time: 14.04
MD step 5910: esapsed time: 82956.53, average time: 14.03
MD step 5920: esapsed time: 83093.69, average time: 14.03
MD step 5930: esapsed time: 83222.39, average time: 14.03
MD step 5940: esapsed time: 83353.44, average time: 14.03
MD step 5950: esapsed time: 83482.98, average time: 14.03
MD step 5960: esapsed time: 83618.68, average time: 14.03
MD step 5970: esapsed time: 83750.87, average time: 14.03
MD step 5980: esapsed time: 83895.09, average time: 14.03
MD step 5990: esapsed time: 84045.62, average time: 14.03
MD step 6000: esapsed time: 84201.51, average time: 14.03
MD step 6010: esapsed time: 84342.74, average time: 14.03
MD step 6020: esapsed time: 84482.08, average time: 14.03
MD step 6030: esapsed time: 84616.90, average time: 14.03
MD step 6040: esapsed time: 84770.51, average time: 14.03
MD step 6050: esapsed time: 84912.42, average time: 14.03
MD step 6060: esapsed time: 85048.43, average time: 14.03
MD step 6070: esapsed time: 85197.49, average time: 14.03
MD step 6080: esapsed time: 85335.66, average time: 14.03
MD step 6090: esapsed time: 85469.42, average time: 14.03
MD step 6100: esapsed time: 85597.41, average time: 14.03
MD step 6110: esapsed time: 85747.29, average time: 14.03
MD step 6120: esapsed time: 85872.89, average time: 14.03
MD step 6130: esapsed time: 86008.37, average time: 14.03
MD step 6140: esapsed time: 86128.05, average time: 14.03
MD step 6150: esapsed time: 86247.01, average time: 14.02
MD step 6160: esapsed time: 86367.87, average time: 14.02
MD step 6170: esapsed time: 86487.31, average time: 14.02
MD step 6180: esapsed time: 86633.42, average time: 14.02
MD step 6190: esapsed time: 86765.50, average time: 14.01
MD step 6200: esapsed time: 86900.51, average time: 14.01
MD step 6210: esapsed time: 87039.31, average time: 14.01
MD step 6220: esapsed time: 87165.46, average time: 14.01
MD step 6230: esapsed time: 87285.84, average time: 14.01
MD step 6240: esapsed time: 87406.42, average time: 14.01
MD step 6250: esapsed time: 87536.37, average time: 14.00
MD step 6260: esapsed time: 87693.44, average time: 14.01
MD step 6270: esapsed time: 87821.57, average time: 14.00
MD step 6280: esapsed time: 87961.32, average time: 14.00
MD step 6290: esapsed time: 88106.26, average time: 14.01
MD step 6300: esapsed time: 88255.58, average time: 14.01
MD step 6310: esapsed time: 88393.11, average time: 14.01
MD step 6320: esapsed time: 88553.43, average time: 14.01
MD step 6330: esapsed time: 88679.39, average time: 14.01
MD step 6340: esapsed time: 88832.40, average time: 14.01
MD step 6350: esapsed time: 88981.65, average time: 14.01
MD step 6360: esapsed time: 89126.26, average time: 14.01
MD step 6370: esapsed time: 89272.77, average time: 14.01
MD step 6380: esapsed time: 89403.36, average time: 14.01
MD step 6390: esapsed time: 89563.83, average time: 14.01
MD step 6400: esapsed time: 89696.03, average time: 14.01
MD step 6410: esapsed time: 89831.14, average time: 14.01
MD step 6420: esapsed time: 89977.33, average time: 14.01
MD step 6430: esapsed time: 90119.53, average time: 14.01
MD step 6440: esapsed time: 90275.92, average time: 14.02
MD step 6450: esapsed time: 90417.05, average time: 14.02
MD step 6460: esapsed time: 90547.57, average time: 14.01
MD step 6470: esapsed time: 90700.63, average time: 14.02
MD step 6480: esapsed time: 90833.73, average time: 14.02
MD step 6490: esapsed time: 90975.70, average time: 14.02
MD step 6500: esapsed time: 91112.37, average time: 14.02
MD step 6510: esapsed time: 91267.00, average time: 14.02
MD step 6520: esapsed time: 91409.94, average time: 14.02
MD step 6530: esapsed time: 91570.62, average time: 14.02
MD step 6540: esapsed time: 91710.54, average time: 14.02
MD step 6550: esapsed time: 91855.31, average time: 14.02
MD step 6560: esapsed time: 91996.88, average time: 14.02
MD step 6570: esapsed time: 92145.14, average time: 14.02
MD step 6580: esapsed time: 92301.86, average time: 14.03
MD step 6590: esapsed time: 92446.23, average time: 14.03
MD step 6600: esapsed time: 92574.75, average time: 14.02
MD step 6610: esapsed time: 92706.56, average time: 14.02
MD step 6620: esapsed time: 92847.75, average time: 14.02
MD step 6630: esapsed time: 92987.54, average time: 14.02
MD step 6640: esapsed time: 93122.76, average time: 14.02
MD step 6650: esapsed time: 93253.70, average time: 14.02
MD step 6660: esapsed time: 93394.35, average time: 14.02
MD step 6670: esapsed time: 93531.42, average time: 14.02
MD step 6680: esapsed time: 93670.57, average time: 14.02
MD step 6690: esapsed time: 93808.87, average time: 14.02
MD step 6700: esapsed time: 93939.49, average time: 14.02
MD step 6710: esapsed time: 94069.81, average time: 14.02
MD step 6720: esapsed time: 94210.89, average time: 14.02
MD step 6730: esapsed time: 94348.72, average time: 14.02
MD step 6740: esapsed time: 94483.21, average time: 14.02
MD step 6750: esapsed time: 94617.87, average time: 14.02
MD step 6760: esapsed time: 94765.78, average time: 14.02
MD step 6770: esapsed time: 94921.49, average time: 14.02
MD step 6780: esapsed time: 95074.40, average time: 14.02
MD step 6790: esapsed time: 95214.53, average time: 14.02
MD step 6800: esapsed time: 95362.24, average time: 14.02
MD step 6810: esapsed time: 95504.49, average time: 14.02
MD step 6820: esapsed time: 95642.26, average time: 14.02
MD step 6830: esapsed time: 95775.84, average time: 14.02
MD step 6840: esapsed time: 95912.28, average time: 14.02
MD step 6850: esapsed time: 96049.21, average time: 14.02
MD step 6860: esapsed time: 96183.97, average time: 14.02
MD step 6870: esapsed time: 96318.93, average time: 14.02
MD step 6880: esapsed time: 96451.31, average time: 14.02
MD step 6890: esapsed time: 96591.90, average time: 14.02
MD step 6900: esapsed time: 96747.76, average time: 14.02
MD step 6910: esapsed time: 96888.93, average time: 14.02
MD step 6920: esapsed time: 97044.57, average time: 14.02
MD step 6930: esapsed time: 97207.09, average time: 14.02
MD step 6940: esapsed time: 97353.30, average time: 14.03
MD step 6950: esapsed time: 97491.00, average time: 14.03
MD step 6960: esapsed time: 97645.04, average time: 14.03
MD step 6970: esapsed time: 97789.13, average time: 14.03
MD step 6980: esapsed time: 97921.19, average time: 14.03
MD step 6990: esapsed time: 98061.35, average time: 14.03
MD step 7000: esapsed time: 98220.69, average time: 14.03
MD step 7010: esapsed time: 98377.17, average time: 14.03
MD step 7020: esapsed time: 98540.62, average time: 14.04
MD step 7030: esapsed time: 98690.54, average time: 14.04
MD step 7040: esapsed time: 98841.08, average time: 14.04
MD step 7050: esapsed time: 98981.66, average time: 14.04
MD step 7060: esapsed time: 99124.69, average time: 14.04
MD step 7070: esapsed time: 99271.10, average time: 14.04
MD step 7080: esapsed time: 99425.96, average time: 14.04
MD step 7090: esapsed time: 99575.49, average time: 14.04
MD step 7100: esapsed time: 99718.73, average time: 14.04
MD step 7110: esapsed time: 99879.20, average time: 14.05
MD step 7120: esapsed time: 100033.41, average time: 14.05
MD step 7130: esapsed time: 100174.08, average time: 14.05
MD step 7140: esapsed time: 100312.53, average time: 14.05
MD step 7150: esapsed time: 100447.51, average time: 14.05
MD step 7160: esapsed time: 100596.78, average time: 14.05
MD step 7170: esapsed time: 100737.97, average time: 14.05
MD step 7180: esapsed time: 100918.48, average time: 14.05
MD step 7190: esapsed time: 101106.16, average time: 14.06
MD step 7200: esapsed time: 101309.60, average time: 14.07
MD step 7210: esapsed time: 101510.21, average time: 14.08
MD step 7220: esapsed time: 101698.86, average time: 14.08
MD step 7230: esapsed time: 101882.98, average time: 14.09
MD step 7240: esapsed time: 102070.18, average time: 14.10
MD step 7250: esapsed time: 102244.33, average time: 14.10
MD step 7260: esapsed time: 102431.92, average time: 14.11
MD step 7270: esapsed time: 102624.84, average time: 14.11
MD step 7280: esapsed time: 102811.21, average time: 14.12
MD step 7290: esapsed time: 102998.63, average time: 14.13
MD step 7300: esapsed time: 103181.02, average time: 14.13
MD step 7310: esapsed time: 103366.61, average time: 14.14
MD step 7320: esapsed time: 103553.05, average time: 14.14
MD step 7330: esapsed time: 103746.32, average time: 14.15
MD step 7340: esapsed time: 103945.06, average time: 14.16
MD step 7350: esapsed time: 104130.25, average time: 14.17
MD step 7360: esapsed time: 104319.26, average time: 14.17
MD step 7370: esapsed time: 104537.67, average time: 14.18
MD step 7380: esapsed time: 104741.36, average time: 14.19
MD step 7390: esapsed time: 104940.31, average time: 14.20
MD step 7400: esapsed time: 105146.01, average time: 14.21
MD step 7410: esapsed time: 105348.55, average time: 14.22
MD step 7420: esapsed time: 105544.24, average time: 14.22
MD step 7430: esapsed time: 105732.82, average time: 14.23
MD step 7440: esapsed time: 105922.25, average time: 14.23
MD step 7450: esapsed time: 106103.78, average time: 14.24
MD step 7460: esapsed time: 106290.31, average time: 14.25
MD step 7470: esapsed time: 106476.25, average time: 14.25
MD step 7480: esapsed time: 106680.35, average time: 14.26
MD step 7490: esapsed time: 106879.03, average time: 14.27
MD step 7500: esapsed time: 107069.05, average time: 14.27
MD step 7510: esapsed time: 107264.25, average time: 14.28
MD step 7520: esapsed time: 107465.91, average time: 14.29
MD step 7530: esapsed time: 107654.26, average time: 14.29
MD step 7540: esapsed time: 107848.18, average time: 14.30
MD step 7550: esapsed time: 108034.25, average time: 14.31
MD step 7560: esapsed time: 108224.57, average time: 14.31
MD step 7570: esapsed time: 108404.94, average time: 14.32
MD step 7580: esapsed time: 108584.63, average time: 14.32
MD step 7590: esapsed time: 108762.40, average time: 14.33
MD step 7600: esapsed time: 108971.98, average time: 14.34
MD step 7610: esapsed time: 109164.10, average time: 14.34
MD step 7620: esapsed time: 109352.40, average time: 14.35
MD step 7630: esapsed time: 109538.18, average time: 14.35
MD step 7640: esapsed time: 109724.12, average time: 14.36
MD step 7650: esapsed time: 109908.31, average time: 14.37
MD step 7660: esapsed time: 110098.72, average time: 14.37
MD step 7670: esapsed time: 110299.94, average time: 14.38
MD step 7680: esapsed time: 110497.90, average time: 14.39
MD step 7690: esapsed time: 110676.51, average time: 14.39
MD step 7700: esapsed time: 110865.65, average time: 14.40
MD step 7710: esapsed time: 111060.44, average time: 14.40
MD step 7720: esapsed time: 111253.57, average time: 14.41
MD step 7730: esapsed time: 111433.93, average time: 14.41
MD step 7740: esapsed time: 111644.63, average time: 14.42
MD step 7750: esapsed time: 111835.96, average time: 14.43
MD step 7760: esapsed time: 112021.64, average time: 14.43
MD step 7770: esapsed time: 112229.94, average time: 14.44
MD step 7780: esapsed time: 112436.82, average time: 14.45
MD step 7790: esapsed time: 112613.03, average time: 14.45
MD step 7800: esapsed time: 112791.69, average time: 14.46
MD step 7810: esapsed time: 112974.66, average time: 14.46
MD step 7820: esapsed time: 113174.05, average time: 14.47
MD step 7830: esapsed time: 113365.32, average time: 14.48
MD step 7840: esapsed time: 113543.39, average time: 14.48
MD step 7850: esapsed time: 113717.70, average time: 14.48
MD step 7860: esapsed time: 113907.97, average time: 14.49
MD step 7870: esapsed time: 114089.01, average time: 14.49
MD step 7880: esapsed time: 114260.08, average time: 14.50
MD step 7890: esapsed time: 114430.06, average time: 14.50
MD step 7900: esapsed time: 114600.57, average time: 14.50
MD step 7910: esapsed time: 114802.50, average time: 14.51
MD step 7920: esapsed time: 114983.90, average time: 14.52
MD step 7930: esapsed time: 115163.64, average time: 14.52
MD step 7940: esapsed time: 115339.18, average time: 14.52
MD step 7950: esapsed time: 115513.57, average time: 14.53
MD step 7960: esapsed time: 115692.90, average time: 14.53
MD step 7970: esapsed time: 115884.21, average time: 14.54
MD step 7980: esapsed time: 116063.42, average time: 14.54
MD step 7990: esapsed time: 116249.10, average time: 14.55
MD step 8000: esapsed time: 116440.39, average time: 14.55
MD step 8010: esapsed time: 116622.69, average time: 14.56
MD step 8020: esapsed time: 116804.60, average time: 14.56
MD step 8030: esapsed time: 116990.97, average time: 14.57
MD step 8040: esapsed time: 117163.14, average time: 14.57
MD step 8050: esapsed time: 117342.34, average time: 14.57
MD step 8060: esapsed time: 117521.93, average time: 14.58
MD step 8070: esapsed time: 117707.31, average time: 14.58
MD step 8080: esapsed time: 117888.78, average time: 14.59
MD step 8090: esapsed time: 118068.52, average time: 14.59
MD step 8100: esapsed time: 118245.08, average time: 14.60
MD step 8110: esapsed time: 118441.17, average time: 14.60
MD step 8120: esapsed time: 118618.37, average time: 14.61
MD step 8130: esapsed time: 118799.26, average time: 14.61
MD step 8140: esapsed time: 118986.65, average time: 14.62
MD step 8150: esapsed time: 119180.04, average time: 14.62
MD step 8160: esapsed time: 119381.27, average time: 14.63
MD step 8170: esapsed time: 119571.57, average time: 14.63
MD step 8180: esapsed time: 119766.59, average time: 14.64
MD step 8190: esapsed time: 119947.23, average time: 14.64
MD step 8200: esapsed time: 120129.40, average time: 14.65
MD step 8210: esapsed time: 120312.35, average time: 14.65
MD step 8220: esapsed time: 120496.25, average time: 14.66
MD step 8230: esapsed time: 120686.24, average time: 14.66
MD step 8240: esapsed time: 120861.42, average time: 14.67
MD step 8250: esapsed time: 121042.44, average time: 14.67
MD step 8260: esapsed time: 121231.98, average time: 14.68
MD step 8270: esapsed time: 121402.64, average time: 14.68
MD step 8280: esapsed time: 121601.99, average time: 14.68
MD step 8290: esapsed time: 121790.36, average time: 14.69
MD step 8300: esapsed time: 121977.92, average time: 14.69
MD step 8310: esapsed time: 122174.25, average time: 14.70
MD step 8320: esapsed time: 122370.98, average time: 14.71
MD step 8330: esapsed time: 122552.45, average time: 14.71
MD step 8340: esapsed time: 122736.57, average time: 14.71
MD step 8350: esapsed time: 122915.33, average time: 14.72
MD step 8360: esapsed time: 123094.16, average time: 14.72
MD step 8370: esapsed time: 123279.62, average time: 14.73
MD step 8380: esapsed time: 123470.72, average time: 14.73
MD step 8390: esapsed time: 123645.63, average time: 14.74
MD step 8400: esapsed time: 123826.92, average time: 14.74
MD step 8410: esapsed time: 124014.79, average time: 14.74
MD step 8420: esapsed time: 124198.42, average time: 14.75
MD step 8430: esapsed time: 124375.92, average time: 14.75
MD step 8440: esapsed time: 124560.71, average time: 14.76
MD step 8450: esapsed time: 124746.51, average time: 14.76
MD step 8460: esapsed time: 124930.33, average time: 14.77
MD step 8470: esapsed time: 125116.36, average time: 14.77
MD step 8480: esapsed time: 125300.86, average time: 14.77
MD step 8490: esapsed time: 125483.76, average time: 14.78
MD step 8500: esapsed time: 125680.45, average time: 14.78
MD step 8510: esapsed time: 125883.64, average time: 14.79
MD step 8520: esapsed time: 126085.43, average time: 14.80
MD step 8530: esapsed time: 126265.55, average time: 14.80
MD step 8540: esapsed time: 126446.65, average time: 14.80
MD step 8550: esapsed time: 126633.53, average time: 14.81
MD step 8560: esapsed time: 126831.49, average time: 14.82
MD step 8570: esapsed time: 127007.45, average time: 14.82
MD step 8580: esapsed time: 127180.96, average time: 14.82
MD step 8590: esapsed time: 127364.56, average time: 14.83
MD step 8600: esapsed time: 127559.51, average time: 14.83
MD step 8610: esapsed time: 127748.48, average time: 14.84
MD step 8620: esapsed time: 127930.81, average time: 14.84
MD step 8630: esapsed time: 128121.55, average time: 14.84
MD step 8640: esapsed time: 128323.67, average time: 14.85
MD step 8650: esapsed time: 128508.50, average time: 14.85
MD step 8660: esapsed time: 128697.69, average time: 14.86
MD step 8670: esapsed time: 128903.04, average time: 14.87
MD step 8680: esapsed time: 129090.49, average time: 14.87
MD step 8690: esapsed time: 129283.58, average time: 14.88
MD step 8700: esapsed time: 129493.32, average time: 14.88
MD step 8710: esapsed time: 129676.58, average time: 14.89
MD step 8720: esapsed time: 129865.44, average time: 14.89
MD step 8730: esapsed time: 130068.28, average time: 14.90
MD step 8740: esapsed time: 130273.98, average time: 14.90
MD step 8750: esapsed time: 130463.25, average time: 14.91
MD step 8760: esapsed time: 130645.53, average time: 14.91
MD step 8770: esapsed time: 130840.11, average time: 14.92
MD step 8780: esapsed time: 131042.76, average time: 14.92
MD step 8790: esapsed time: 131242.34, average time: 14.93
MD step 8800: esapsed time: 131436.64, average time: 14.93
MD step 8810: esapsed time: 131614.87, average time: 14.94
MD step 8820: esapsed time: 131795.75, average time: 14.94
MD step 8830: esapsed time: 131997.34, average time: 14.95
MD step 8840: esapsed time: 132175.38, average time: 14.95
MD step 8850: esapsed time: 132349.39, average time: 14.95
MD step 8860: esapsed time: 132534.50, average time: 14.96
MD step 8870: esapsed time: 132740.06, average time: 14.96
MD step 8880: esapsed time: 132922.59, average time: 14.97
MD step 8890: esapsed time: 133110.55, average time: 14.97
MD step 8900: esapsed time: 133291.99, average time: 14.97
MD step 8910: esapsed time: 133471.79, average time: 14.98
MD step 8920: esapsed time: 133650.34, average time: 14.98
MD step 8930: esapsed time: 133833.92, average time: 14.99
MD step 8940: esapsed time: 134019.65, average time: 14.99
MD step 8950: esapsed time: 134209.87, average time: 14.99
MD step 8960: esapsed time: 134398.37, average time: 15.00
MD step 8970: esapsed time: 134602.41, average time: 15.00
MD step 8980: esapsed time: 134816.05, average time: 15.01
MD step 8990: esapsed time: 135002.85, average time: 15.02
MD step 9000: esapsed time: 135193.23, average time: 15.02
MD step 9010: esapsed time: 135381.36, average time: 15.02
MD step 9020: esapsed time: 135560.09, average time: 15.03
MD step 9030: esapsed time: 135743.67, average time: 15.03
MD step 9040: esapsed time: 135922.70, average time: 15.03
MD step 9050: esapsed time: 136116.58, average time: 15.04
MD step 9060: esapsed time: 136306.08, average time: 15.04
MD step 9070: esapsed time: 136496.50, average time: 15.05
MD step 9080: esapsed time: 136679.30, average time: 15.05
MD step 9090: esapsed time: 136876.76, average time: 15.06
MD step 9100: esapsed time: 137066.52, average time: 15.06
MD step 9110: esapsed time: 137263.57, average time: 15.07
MD step 9120: esapsed time: 137456.92, average time: 15.07
MD step 9130: esapsed time: 137650.34, average time: 15.08
MD step 9140: esapsed time: 137837.93, average time: 15.08
MD step 9150: esapsed time: 138033.73, average time: 15.08
MD step 9160: esapsed time: 138225.72, average time: 15.09
MD step 9170: esapsed time: 138416.67, average time: 15.09
MD step 9180: esapsed time: 138598.79, average time: 15.10
MD step 9190: esapsed time: 138786.79, average time: 15.10
MD step 9200: esapsed time: 138970.85, average time: 15.10
MD step 9210: esapsed time: 139162.17, average time: 15.11
MD step 9220: esapsed time: 139342.62, average time: 15.11
MD step 9230: esapsed time: 139522.73, average time: 15.11
MD step 9240: esapsed time: 139707.88, average time: 15.12
MD step 9250: esapsed time: 139891.31, average time: 15.12
MD step 9260: esapsed time: 140073.03, average time: 15.13
MD step 9270: esapsed time: 140264.26, average time: 15.13
MD step 9280: esapsed time: 140442.02, average time: 15.13
MD step 9290: esapsed time: 140617.34, average time: 15.13
MD step 9300: esapsed time: 140799.97, average time: 15.14
MD step 9310: esapsed time: 140990.30, average time: 15.14
MD step 9320: esapsed time: 141166.12, average time: 15.14
MD step 9330: esapsed time: 141361.03, average time: 15.15
MD step 9340: esapsed time: 141558.08, average time: 15.15
MD step 9350: esapsed time: 141741.46, average time: 15.16
MD step 9360: esapsed time: 141916.14, average time: 15.16
MD step 9370: esapsed time: 142092.03, average time: 15.16
MD step 9380: esapsed time: 142282.50, average time: 15.17
MD step 9390: esapsed time: 142458.00, average time: 15.17
MD step 9400: esapsed time: 142646.19, average time: 15.17
MD step 9410: esapsed time: 142840.17, average time: 15.18
MD step 9420: esapsed time: 143021.57, average time: 15.18
MD step 9430: esapsed time: 143200.72, average time: 15.18
MD step 9440: esapsed time: 143382.66, average time: 15.19
MD step 9450: esapsed time: 143574.53, average time: 15.19
MD step 9460: esapsed time: 143763.20, average time: 15.20
MD step 9470: esapsed time: 143946.13, average time: 15.20
MD step 9480: esapsed time: 144120.56, average time: 15.20
MD step 9490: esapsed time: 144319.81, average time: 15.21
MD step 9500: esapsed time: 144525.77, average time: 15.21
MD step 9510: esapsed time: 144713.00, average time: 15.22
MD step 9520: esapsed time: 144906.96, average time: 15.22
MD step 9530: esapsed time: 145119.38, average time: 15.23
MD step 9540: esapsed time: 145316.35, average time: 15.23
MD step 9550: esapsed time: 145508.53, average time: 15.23
MD step 9560: esapsed time: 145703.80, average time: 15.24
MD step 9570: esapsed time: 145893.74, average time: 15.24
MD step 9580: esapsed time: 146072.44, average time: 15.25
MD step 9590: esapsed time: 146266.83, average time: 15.25
MD step 9600: esapsed time: 146460.29, average time: 15.25
MD step 9610: esapsed time: 146647.50, average time: 15.26
MD step 9620: esapsed time: 146838.62, average time: 15.26
MD step 9630: esapsed time: 147032.65, average time: 15.27
MD step 9640: esapsed time: 147212.65, average time: 15.27
MD step 9650: esapsed time: 147404.21, average time: 15.27
MD step 9660: esapsed time: 147591.60, average time: 15.28
MD step 9670: esapsed time: 147771.69, average time: 15.28
MD step 9680: esapsed time: 147951.24, average time: 15.28
MD step 9690: esapsed time: 148141.48, average time: 15.29
MD step 9700: esapsed time: 148328.93, average time: 15.29
MD step 9710: esapsed time: 148516.36, average time: 15.29
MD step 9720: esapsed time: 148701.98, average time: 15.30
MD step 9730: esapsed time: 148905.76, average time: 15.30
MD step 9740: esapsed time: 149110.51, average time: 15.31
MD step 9750: esapsed time: 149302.50, average time: 15.31
MD step 9760: esapsed time: 149504.73, average time: 15.32
MD step 9770: esapsed time: 149702.57, average time: 15.32
MD step 9780: esapsed time: 149893.28, average time: 15.32
MD step 9790: esapsed time: 150079.87, average time: 15.33
MD step 9800: esapsed time: 150289.06, average time: 15.33
MD step 9810: esapsed time: 150486.00, average time: 15.34
MD step 9820: esapsed time: 150679.24, average time: 15.34
MD step 9830: esapsed time: 150870.40, average time: 15.35
MD step 9840: esapsed time: 151057.80, average time: 15.35
MD step 9850: esapsed time: 151263.05, average time: 15.36
MD step 9860: esapsed time: 151452.48, average time: 15.36
MD step 9870: esapsed time: 151640.16, average time: 15.36
MD step 9880: esapsed time: 151819.79, average time: 15.36
MD step 9890: esapsed time: 152002.24, average time: 15.37
MD step 9900: esapsed time: 152191.59, average time: 15.37
MD step 9910: esapsed time: 152386.84, average time: 15.38
MD step 9920: esapsed time: 152569.92, average time: 15.38
MD step 9930: esapsed time: 152746.44, average time: 15.38
MD step 9940: esapsed time: 152938.80, average time: 15.38
MD step 9950: esapsed time: 153133.63, average time: 15.39
MD step 9960: esapsed time: 153331.64, average time: 15.39
MD step 9970: esapsed time: 153523.66, average time: 15.40
MD step 9980: esapsed time: 153723.04, average time: 15.40
MD step 9990: esapsed time: 153908.54, average time: 15.40
MD step 10000: esapsed time: 154088.92, average time: 15.41
MD step 10010: esapsed time: 154268.18, average time: 15.41
MD step 10020: esapsed time: 154441.68, average time: 15.41
MD step 10030: esapsed time: 154623.15, average time: 15.41
MD step 10040: esapsed time: 154791.65, average time: 15.42
MD step 10050: esapsed time: 154963.32, average time: 15.42
MD step 10060: esapsed time: 155160.57, average time: 15.42
MD step 10070: esapsed time: 155347.64, average time: 15.43
MD step 10080: esapsed time: 155536.90, average time: 15.43
MD step 10090: esapsed time: 155721.00, average time: 15.43
MD step 10100: esapsed time: 155914.40, average time: 15.44
MD step 10110: esapsed time: 156099.39, average time: 15.44
MD step 10120: esapsed time: 156279.96, average time: 15.44
MD step 10130: esapsed time: 156452.78, average time: 15.44
MD step 10140: esapsed time: 156667.22, average time: 15.45
MD step 10150: esapsed time: 156849.78, average time: 15.45
MD step 10160: esapsed time: 157055.17, average time: 15.46
MD step 10170: esapsed time: 157247.00, average time: 15.46
MD step 10180: esapsed time: 157439.62, average time: 15.46
MD step 10190: esapsed time: 157639.58, average time: 15.47
MD step 10200: esapsed time: 157833.05, average time: 15.47
MD step 10210: esapsed time: 158026.18, average time: 15.48
MD step 10220: esapsed time: 158215.92, average time: 15.48
MD step 10230: esapsed time: 158408.70, average time: 15.48
MD step 10240: esapsed time: 158611.70, average time: 15.49
MD step 10250: esapsed time: 158801.29, average time: 15.49
MD step 10260: esapsed time: 158988.05, average time: 15.49
MD step 10270: esapsed time: 159192.65, average time: 15.50
MD step 10280: esapsed time: 159387.63, average time: 15.50
MD step 10290: esapsed time: 159589.12, average time: 15.51
MD step 10300: esapsed time: 159793.48, average time: 15.51
MD step 10310: esapsed time: 159993.74, average time: 15.52
MD step 10320: esapsed time: 160182.29, average time: 15.52
MD step 10330: esapsed time: 160368.57, average time: 15.52
MD step 10340: esapsed time: 160559.93, average time: 15.53
MD step 10350: esapsed time: 160750.61, average time: 15.53
MD step 10360: esapsed time: 160945.52, average time: 15.53
MD step 10370: esapsed time: 161131.09, average time: 15.54
