MD step 0: esapsed time: 15.26, average time: 15.26
MD step 5210: esapsed time: 63626.36, average time: 12.21
MD step 5220: esapsed time: 63747.74, average time: 12.21
MD step 5230: esapsed time: 63878.26, average time: 12.21
MD step 5240: esapsed time: 64003.99, average time: 12.21
MD step 5250: esapsed time: 64132.29, average time: 12.21
MD step 5260: esapsed time: 64264.53, average time: 12.22
MD step 5270: esapsed time: 64386.02, average time: 12.22
MD step 5280: esapsed time: 64526.31, average time: 12.22
MD step 5290: esapsed time: 64654.89, average time: 12.22
MD step 5300: esapsed time: 64783.18, average time: 12.22
MD step 5310: esapsed time: 64916.43, average time: 12.22
MD step 5320: esapsed time: 65036.98, average time: 12.22
MD step 5330: esapsed time: 65162.79, average time: 12.22
MD step 5340: esapsed time: 65291.00, average time: 12.22
MD step 5350: esapsed time: 65423.15, average time: 12.23
MD step 5360: esapsed time: 65557.56, average time: 12.23
MD step 5370: esapsed time: 65685.68, average time: 12.23
MD step 5380: esapsed time: 65812.24, average time: 12.23
MD step 5390: esapsed time: 65952.95, average time: 12.23
MD step 5400: esapsed time: 66066.17, average time: 12.23
MD step 5410: esapsed time: 66187.38, average time: 12.23
MD step 5420: esapsed time: 66303.57, average time: 12.23
MD step 5430: esapsed time: 66435.27, average time: 12.23
MD step 5440: esapsed time: 66569.04, average time: 12.23
MD step 5450: esapsed time: 66689.42, average time: 12.23
MD step 5460: esapsed time: 66812.73, average time: 12.23
MD step 5470: esapsed time: 66936.06, average time: 12.23
MD step 5480: esapsed time: 67063.07, average time: 12.24
MD step 5490: esapsed time: 67193.93, average time: 12.24
MD step 5500: esapsed time: 67317.79, average time: 12.24
MD step 5510: esapsed time: 67479.20, average time: 12.24
MD step 5520: esapsed time: 67609.18, average time: 12.25
MD step 5530: esapsed time: 67744.40, average time: 12.25
MD step 5540: esapsed time: 67871.58, average time: 12.25
MD step 5550: esapsed time: 67988.87, average time: 12.25
MD step 5560: esapsed time: 68114.81, average time: 12.25
MD step 5570: esapsed time: 68237.77, average time: 12.25
MD step 5580: esapsed time: 68356.30, average time: 12.25
MD step 5590: esapsed time: 68480.12, average time: 12.25
MD step 5600: esapsed time: 68599.24, average time: 12.25
MD step 5610: esapsed time: 68722.86, average time: 12.25
MD step 5620: esapsed time: 68837.32, average time: 12.25
MD step 5630: esapsed time: 68955.55, average time: 12.25
MD step 5640: esapsed time: 69086.89, average time: 12.25
MD step 5650: esapsed time: 69208.26, average time: 12.25
MD step 5660: esapsed time: 69333.73, average time: 12.25
MD step 5670: esapsed time: 69445.99, average time: 12.25
MD step 5680: esapsed time: 69566.10, average time: 12.25
MD step 5690: esapsed time: 69691.56, average time: 12.25
MD step 5700: esapsed time: 69826.40, average time: 12.25
MD step 5710: esapsed time: 69950.22, average time: 12.25
MD step 5720: esapsed time: 70066.65, average time: 12.25
MD step 5730: esapsed time: 70189.70, average time: 12.25
MD step 5740: esapsed time: 70323.71, average time: 12.25
MD step 5750: esapsed time: 70471.19, average time: 12.25
MD step 5760: esapsed time: 70600.16, average time: 12.25
MD step 5770: esapsed time: 70739.21, average time: 12.26
MD step 5780: esapsed time: 70877.01, average time: 12.26
MD step 5790: esapsed time: 71019.85, average time: 12.26
MD step 5800: esapsed time: 71154.37, average time: 12.27
MD step 5810: esapsed time: 71293.79, average time: 12.27
MD step 5820: esapsed time: 71427.51, average time: 12.27
MD step 5830: esapsed time: 71565.12, average time: 12.27
MD step 5840: esapsed time: 71710.75, average time: 12.28
MD step 5850: esapsed time: 71837.08, average time: 12.28
MD step 5860: esapsed time: 71973.63, average time: 12.28
MD step 5870: esapsed time: 72087.54, average time: 12.28
MD step 5880: esapsed time: 72207.10, average time: 12.28
MD step 5890: esapsed time: 72323.20, average time: 12.28
MD step 5900: esapsed time: 72432.72, average time: 12.27
MD step 5910: esapsed time: 72558.55, average time: 12.28
MD step 5920: esapsed time: 72694.79, average time: 12.28
MD step 5930: esapsed time: 72832.21, average time: 12.28
MD step 5940: esapsed time: 72970.15, average time: 12.28
MD step 5950: esapsed time: 73109.63, average time: 12.29
MD step 5960: esapsed time: 73248.44, average time: 12.29
MD step 5970: esapsed time: 73379.67, average time: 12.29
MD step 5980: esapsed time: 73519.55, average time: 12.29
MD step 5990: esapsed time: 73679.94, average time: 12.30
MD step 6000: esapsed time: 73814.03, average time: 12.30
MD step 6010: esapsed time: 73970.06, average time: 12.31
MD step 6020: esapsed time: 74123.17, average time: 12.31
MD step 6030: esapsed time: 74277.76, average time: 12.32
MD step 6040: esapsed time: 74417.54, average time: 12.32
MD step 6050: esapsed time: 74566.93, average time: 12.32
MD step 6060: esapsed time: 74720.10, average time: 12.33
MD step 6070: esapsed time: 74867.35, average time: 12.33
MD step 6080: esapsed time: 74995.36, average time: 12.33
MD step 6090: esapsed time: 75147.78, average time: 12.34
MD step 6100: esapsed time: 75288.74, average time: 12.34
MD step 6110: esapsed time: 75435.61, average time: 12.34
MD step 6120: esapsed time: 75570.26, average time: 12.35
MD step 6130: esapsed time: 75709.39, average time: 12.35
MD step 6140: esapsed time: 75839.82, average time: 12.35
MD step 6150: esapsed time: 75992.93, average time: 12.35
MD step 6160: esapsed time: 76125.72, average time: 12.36
MD step 6170: esapsed time: 76263.17, average time: 12.36
MD step 6180: esapsed time: 76388.69, average time: 12.36
MD step 6190: esapsed time: 76531.63, average time: 12.36
MD step 6200: esapsed time: 76674.41, average time: 12.36
MD step 6210: esapsed time: 76798.88, average time: 12.36
MD step 6220: esapsed time: 76935.63, average time: 12.37
MD step 6230: esapsed time: 77071.97, average time: 12.37
MD step 6240: esapsed time: 77200.34, average time: 12.37
MD step 6250: esapsed time: 77346.84, average time: 12.37
MD step 6260: esapsed time: 77489.76, average time: 12.38
MD step 6270: esapsed time: 77614.92, average time: 12.38
MD step 6280: esapsed time: 77756.91, average time: 12.38
MD step 6290: esapsed time: 77888.94, average time: 12.38
MD step 6300: esapsed time: 78019.01, average time: 12.38
MD step 6310: esapsed time: 78147.47, average time: 12.38
MD step 6320: esapsed time: 78276.03, average time: 12.38
MD step 6330: esapsed time: 78410.04, average time: 12.39
MD step 6340: esapsed time: 78550.76, average time: 12.39
MD step 6350: esapsed time: 78664.58, average time: 12.39
MD step 6360: esapsed time: 78777.03, average time: 12.38
MD step 6370: esapsed time: 78891.29, average time: 12.38
MD step 6380: esapsed time: 79008.07, average time: 12.38
MD step 6390: esapsed time: 79137.23, average time: 12.38
MD step 6400: esapsed time: 79262.07, average time: 12.38
MD step 6410: esapsed time: 79383.22, average time: 12.38
MD step 6420: esapsed time: 79537.61, average time: 12.39
MD step 6430: esapsed time: 79671.46, average time: 12.39
MD step 6440: esapsed time: 79790.83, average time: 12.39
MD step 6450: esapsed time: 79926.20, average time: 12.39
MD step 6460: esapsed time: 80059.37, average time: 12.39
MD step 6470: esapsed time: 80191.90, average time: 12.39
MD step 6480: esapsed time: 80306.41, average time: 12.39
MD step 6490: esapsed time: 80423.43, average time: 12.39
MD step 6500: esapsed time: 80548.06, average time: 12.39
MD step 6510: esapsed time: 80664.30, average time: 12.39
MD step 6520: esapsed time: 80787.81, average time: 12.39
MD step 6530: esapsed time: 80914.06, average time: 12.39
MD step 6540: esapsed time: 81057.47, average time: 12.39
MD step 6550: esapsed time: 81175.75, average time: 12.39
MD step 6560: esapsed time: 81295.80, average time: 12.39
MD step 6570: esapsed time: 81407.32, average time: 12.39
MD step 6580: esapsed time: 81518.29, average time: 12.39
MD step 6590: esapsed time: 81632.39, average time: 12.39
MD step 6600: esapsed time: 81758.89, average time: 12.39
MD step 6610: esapsed time: 81888.36, average time: 12.39
MD step 6620: esapsed time: 82025.98, average time: 12.39
MD step 6630: esapsed time: 82162.82, average time: 12.39
MD step 6640: esapsed time: 82292.95, average time: 12.39
MD step 6650: esapsed time: 82441.31, average time: 12.40
MD step 6660: esapsed time: 82573.10, average time: 12.40
MD step 6670: esapsed time: 82693.86, average time: 12.40
MD step 6680: esapsed time: 82815.74, average time: 12.40
MD step 6690: esapsed time: 82937.03, average time: 12.40
MD step 6700: esapsed time: 83056.65, average time: 12.39
MD step 6710: esapsed time: 83178.36, average time: 12.39
MD step 6720: esapsed time: 83309.03, average time: 12.40
MD step 6730: esapsed time: 83428.98, average time: 12.39
MD step 6740: esapsed time: 83542.78, average time: 12.39
MD step 6750: esapsed time: 83661.17, average time: 12.39
MD step 6760: esapsed time: 83790.51, average time: 12.39
MD step 6770: esapsed time: 83906.94, average time: 12.39
MD step 6780: esapsed time: 84020.28, average time: 12.39
MD step 6790: esapsed time: 84150.57, average time: 12.39
MD step 6800: esapsed time: 84271.51, average time: 12.39
MD step 6810: esapsed time: 84411.34, average time: 12.39
MD step 6820: esapsed time: 84545.46, average time: 12.39
MD step 6830: esapsed time: 84659.77, average time: 12.39
MD step 6840: esapsed time: 84777.68, average time: 12.39
MD step 6850: esapsed time: 84900.09, average time: 12.39
MD step 6860: esapsed time: 85044.28, average time: 12.40
MD step 6870: esapsed time: 85195.07, average time: 12.40
MD step 6880: esapsed time: 85325.45, average time: 12.40
MD step 6890: esapsed time: 85461.83, average time: 12.40
MD step 6900: esapsed time: 85589.19, average time: 12.40
MD step 6910: esapsed time: 85719.51, average time: 12.40
MD step 6920: esapsed time: 85857.00, average time: 12.41
MD step 6930: esapsed time: 85992.40, average time: 12.41
MD step 6940: esapsed time: 86121.28, average time: 12.41
MD step 6950: esapsed time: 86245.81, average time: 12.41
MD step 6960: esapsed time: 86363.00, average time: 12.41
MD step 6970: esapsed time: 86480.12, average time: 12.41
MD step 6980: esapsed time: 86609.74, average time: 12.41
MD step 6990: esapsed time: 86732.59, average time: 12.41
MD step 7000: esapsed time: 86864.74, average time: 12.41
MD step 7010: esapsed time: 87013.36, average time: 12.41
MD step 7020: esapsed time: 87156.62, average time: 12.41
MD step 7030: esapsed time: 87272.96, average time: 12.41
MD step 7040: esapsed time: 87395.97, average time: 12.41
MD step 7050: esapsed time: 87524.02, average time: 12.41
MD step 7060: esapsed time: 87643.41, average time: 12.41
MD step 7070: esapsed time: 87760.26, average time: 12.41
MD step 7080: esapsed time: 87886.32, average time: 12.41
MD step 7090: esapsed time: 88009.42, average time: 12.41
MD step 7100: esapsed time: 88176.02, average time: 12.42
MD step 7110: esapsed time: 88348.68, average time: 12.42
MD step 7120: esapsed time: 88516.02, average time: 12.43
MD step 7130: esapsed time: 88685.61, average time: 12.44
MD step 7140: esapsed time: 88849.85, average time: 12.44
MD step 7150: esapsed time: 89028.11, average time: 12.45
MD step 7160: esapsed time: 89206.09, average time: 12.46
MD step 7170: esapsed time: 89375.19, average time: 12.46
MD step 7180: esapsed time: 89546.86, average time: 12.47
MD step 7190: esapsed time: 89721.74, average time: 12.48
MD step 7200: esapsed time: 89903.56, average time: 12.48
MD step 7210: esapsed time: 90091.94, average time: 12.49
MD step 7220: esapsed time: 90266.36, average time: 12.50
MD step 7230: esapsed time: 90436.69, average time: 12.51
MD step 7240: esapsed time: 90623.23, average time: 12.52
MD step 7250: esapsed time: 90794.08, average time: 12.52
MD step 7260: esapsed time: 90966.43, average time: 12.53
MD step 7270: esapsed time: 91133.73, average time: 12.53
MD step 7280: esapsed time: 91308.30, average time: 12.54
MD step 7290: esapsed time: 91480.26, average time: 12.55
MD step 7300: esapsed time: 91641.21, average time: 12.55
MD step 7310: esapsed time: 91819.57, average time: 12.56
MD step 7320: esapsed time: 91988.87, average time: 12.57
MD step 7330: esapsed time: 92159.07, average time: 12.57
MD step 7340: esapsed time: 92332.20, average time: 12.58
MD step 7350: esapsed time: 92497.20, average time: 12.58
MD step 7360: esapsed time: 92662.97, average time: 12.59
MD step 7370: esapsed time: 92838.05, average time: 12.60
MD step 7380: esapsed time: 93001.57, average time: 12.60
MD step 7390: esapsed time: 93170.19, average time: 12.61
MD step 7400: esapsed time: 93344.79, average time: 12.61
MD step 7410: esapsed time: 93517.92, average time: 12.62
MD step 7420: esapsed time: 93684.49, average time: 12.62
MD step 7430: esapsed time: 93851.35, average time: 12.63
MD step 7440: esapsed time: 94025.40, average time: 12.64
MD step 7450: esapsed time: 94192.08, average time: 12.64
MD step 7460: esapsed time: 94355.15, average time: 12.65
MD step 7470: esapsed time: 94528.25, average time: 12.65
MD step 7480: esapsed time: 94702.59, average time: 12.66
MD step 7490: esapsed time: 94868.97, average time: 12.66
MD step 7500: esapsed time: 95030.36, average time: 12.67
MD step 7510: esapsed time: 95191.80, average time: 12.67
MD step 7520: esapsed time: 95359.94, average time: 12.68
MD step 7530: esapsed time: 95537.46, average time: 12.69
MD step 7540: esapsed time: 95704.07, average time: 12.69
MD step 7550: esapsed time: 95869.84, average time: 12.70
MD step 7560: esapsed time: 96048.38, average time: 12.70
MD step 7570: esapsed time: 96216.19, average time: 12.71
MD step 7580: esapsed time: 96385.55, average time: 12.71
MD step 7590: esapsed time: 96562.99, average time: 12.72
MD step 7600: esapsed time: 96738.34, average time: 12.73
MD step 7610: esapsed time: 96912.65, average time: 12.73
MD step 7620: esapsed time: 97088.54, average time: 12.74
MD step 7630: esapsed time: 97273.73, average time: 12.75
MD step 7640: esapsed time: 97453.68, average time: 12.75
MD step 7650: esapsed time: 97631.62, average time: 12.76
MD step 7660: esapsed time: 97808.27, average time: 12.77
MD step 7670: esapsed time: 97981.96, average time: 12.77
MD step 7680: esapsed time: 98152.97, average time: 12.78
MD step 7690: esapsed time: 98337.13, average time: 12.79
MD step 7700: esapsed time: 98498.63, average time: 12.79
MD step 7710: esapsed time: 98675.22, average time: 12.80
MD step 7720: esapsed time: 98854.80, average time: 12.80
MD step 7730: esapsed time: 99028.13, average time: 12.81
MD step 7740: esapsed time: 99198.70, average time: 12.81
MD step 7750: esapsed time: 99363.57, average time: 12.82
MD step 7760: esapsed time: 99530.35, average time: 12.82
MD step 7770: esapsed time: 99695.16, average time: 12.83
MD step 7780: esapsed time: 99870.18, average time: 12.84
MD step 7790: esapsed time: 100046.36, average time: 12.84
MD step 7800: esapsed time: 100211.05, average time: 12.85
MD step 7810: esapsed time: 100371.33, average time: 12.85
MD step 7820: esapsed time: 100538.59, average time: 12.85
MD step 7830: esapsed time: 100710.19, average time: 12.86
MD step 7840: esapsed time: 100866.80, average time: 12.86
MD step 7850: esapsed time: 101026.31, average time: 12.87
MD step 7860: esapsed time: 101190.15, average time: 12.87
MD step 7870: esapsed time: 101364.96, average time: 12.88
MD step 7880: esapsed time: 101530.38, average time: 12.88
MD step 7890: esapsed time: 101710.08, average time: 12.89
MD step 7900: esapsed time: 101870.44, average time: 12.89
MD step 7910: esapsed time: 102044.38, average time: 12.90
MD step 7920: esapsed time: 102226.38, average time: 12.91
MD step 7930: esapsed time: 102405.09, average time: 12.91
MD step 7940: esapsed time: 102576.48, average time: 12.92
MD step 7950: esapsed time: 102752.92, average time: 12.92
MD step 7960: esapsed time: 102931.56, average time: 12.93
MD step 7970: esapsed time: 103107.22, average time: 12.94
MD step 7980: esapsed time: 103273.44, average time: 12.94
MD step 7990: esapsed time: 103448.00, average time: 12.95
MD step 8000: esapsed time: 103621.98, average time: 12.95
MD step 8010: esapsed time: 103794.40, average time: 12.96
MD step 8020: esapsed time: 103965.59, average time: 12.96
MD step 8030: esapsed time: 104129.72, average time: 12.97
MD step 8040: esapsed time: 104292.40, average time: 12.97
MD step 8050: esapsed time: 104476.03, average time: 12.98
MD step 8060: esapsed time: 104662.50, average time: 12.98
MD step 8070: esapsed time: 104822.35, average time: 12.99
MD step 8080: esapsed time: 104998.13, average time: 12.99
MD step 8090: esapsed time: 105163.06, average time: 13.00
MD step 8100: esapsed time: 105322.34, average time: 13.00
MD step 8110: esapsed time: 105483.68, average time: 13.01
MD step 8120: esapsed time: 105647.43, average time: 13.01
MD step 8130: esapsed time: 105821.90, average time: 13.01
MD step 8140: esapsed time: 105986.74, average time: 13.02
MD step 8150: esapsed time: 106145.51, average time: 13.02
MD step 8160: esapsed time: 106306.83, average time: 13.03
MD step 8170: esapsed time: 106483.91, average time: 13.03
MD step 8180: esapsed time: 106646.84, average time: 13.04
MD step 8190: esapsed time: 106819.05, average time: 13.04
MD step 8200: esapsed time: 106996.77, average time: 13.05
MD step 8210: esapsed time: 107174.09, average time: 13.05
MD step 8220: esapsed time: 107342.44, average time: 13.06
MD step 8230: esapsed time: 107513.52, average time: 13.06
MD step 8240: esapsed time: 107690.91, average time: 13.07
MD step 8250: esapsed time: 107866.04, average time: 13.07
MD step 8260: esapsed time: 108037.24, average time: 13.08
MD step 8270: esapsed time: 108209.90, average time: 13.08
MD step 8280: esapsed time: 108376.32, average time: 13.09
MD step 8290: esapsed time: 108548.47, average time: 13.09
MD step 8300: esapsed time: 108729.92, average time: 13.10
MD step 8310: esapsed time: 108907.89, average time: 13.10
MD step 8320: esapsed time: 109080.74, average time: 13.11
MD step 8330: esapsed time: 109256.98, average time: 13.11
MD step 8340: esapsed time: 109441.13, average time: 13.12
MD step 8350: esapsed time: 109628.22, average time: 13.13
MD step 8360: esapsed time: 109806.72, average time: 13.13
MD step 8370: esapsed time: 109977.67, average time: 13.14
MD step 8380: esapsed time: 110168.61, average time: 13.15
MD step 8390: esapsed time: 110339.11, average time: 13.15
MD step 8400: esapsed time: 110511.37, average time: 13.15
MD step 8410: esapsed time: 110685.61, average time: 13.16
MD step 8420: esapsed time: 110853.55, average time: 13.16
MD step 8430: esapsed time: 111017.48, average time: 13.17
MD step 8440: esapsed time: 111198.12, average time: 13.17
MD step 8450: esapsed time: 111383.21, average time: 13.18
MD step 8460: esapsed time: 111549.10, average time: 13.18
MD step 8470: esapsed time: 111721.92, average time: 13.19
MD step 8480: esapsed time: 111895.62, average time: 13.19
MD step 8490: esapsed time: 112057.34, average time: 13.20
MD step 8500: esapsed time: 112230.40, average time: 13.20
MD step 8510: esapsed time: 112396.26, average time: 13.21
MD step 8520: esapsed time: 112584.69, average time: 13.21
MD step 8530: esapsed time: 112749.31, average time: 13.22
MD step 8540: esapsed time: 112919.54, average time: 13.22
MD step 8550: esapsed time: 113083.26, average time: 13.22
MD step 8560: esapsed time: 113253.30, average time: 13.23
MD step 8570: esapsed time: 113419.99, average time: 13.23
MD step 8580: esapsed time: 113601.97, average time: 13.24
MD step 8590: esapsed time: 113773.00, average time: 13.24
MD step 8600: esapsed time: 113956.46, average time: 13.25
MD step 8610: esapsed time: 114122.69, average time: 13.25
MD step 8620: esapsed time: 114303.14, average time: 13.26
MD step 8630: esapsed time: 114490.84, average time: 13.27
MD step 8640: esapsed time: 114684.70, average time: 13.27
MD step 8650: esapsed time: 114861.13, average time: 13.28
MD step 8660: esapsed time: 115051.73, average time: 13.28
MD step 8670: esapsed time: 115228.88, average time: 13.29
MD step 8680: esapsed time: 115407.91, average time: 13.29
MD step 8690: esapsed time: 115581.97, average time: 13.30
MD step 8700: esapsed time: 115754.90, average time: 13.30
MD step 8710: esapsed time: 115936.93, average time: 13.31
MD step 8720: esapsed time: 116116.73, average time: 13.31
MD step 8730: esapsed time: 116292.42, average time: 13.32
MD step 8740: esapsed time: 116465.55, average time: 13.32
MD step 8750: esapsed time: 116622.65, average time: 13.33
MD step 8760: esapsed time: 116796.85, average time: 13.33
MD step 8770: esapsed time: 116969.06, average time: 13.34
MD step 8780: esapsed time: 117155.00, average time: 13.34
MD step 8790: esapsed time: 117341.46, average time: 13.35
MD step 8800: esapsed time: 117501.66, average time: 13.35
MD step 8810: esapsed time: 117672.71, average time: 13.36
MD step 8820: esapsed time: 117843.86, average time: 13.36
MD step 8830: esapsed time: 118016.57, average time: 13.36
MD step 8840: esapsed time: 118193.82, average time: 13.37
MD step 8850: esapsed time: 118354.86, average time: 13.37
MD step 8860: esapsed time: 118529.25, average time: 13.38
MD step 8870: esapsed time: 118704.71, average time: 13.38
MD step 8880: esapsed time: 118867.78, average time: 13.38
MD step 8890: esapsed time: 119030.20, average time: 13.39
MD step 8900: esapsed time: 119204.21, average time: 13.39
MD step 8910: esapsed time: 119365.54, average time: 13.40
MD step 8920: esapsed time: 119524.76, average time: 13.40
MD step 8930: esapsed time: 119689.24, average time: 13.40
MD step 8940: esapsed time: 119866.15, average time: 13.41
MD step 8950: esapsed time: 120035.35, average time: 13.41
MD step 8960: esapsed time: 120211.98, average time: 13.42
MD step 8970: esapsed time: 120398.08, average time: 13.42
MD step 8980: esapsed time: 120572.58, average time: 13.43
MD step 8990: esapsed time: 120742.49, average time: 13.43
MD step 9000: esapsed time: 120929.75, average time: 13.44
MD step 9010: esapsed time: 121102.55, average time: 13.44
MD step 9020: esapsed time: 121273.35, average time: 13.44
MD step 9030: esapsed time: 121449.52, average time: 13.45
MD step 9040: esapsed time: 121623.53, average time: 13.45
MD step 9050: esapsed time: 121793.73, average time: 13.46
MD step 9060: esapsed time: 121956.35, average time: 13.46
MD step 9070: esapsed time: 122123.33, average time: 13.46
MD step 9080: esapsed time: 122290.91, average time: 13.47
MD step 9090: esapsed time: 122467.81, average time: 13.47
MD step 9100: esapsed time: 122640.96, average time: 13.48
MD step 9110: esapsed time: 122813.50, average time: 13.48
MD step 9120: esapsed time: 122972.98, average time: 13.48
MD step 9130: esapsed time: 123154.93, average time: 13.49
MD step 9140: esapsed time: 123324.21, average time: 13.49
MD step 9150: esapsed time: 123501.08, average time: 13.50
MD step 9160: esapsed time: 123674.73, average time: 13.50
MD step 9170: esapsed time: 123845.53, average time: 13.50
MD step 9180: esapsed time: 124020.58, average time: 13.51
MD step 9190: esapsed time: 124198.36, average time: 13.51
MD step 9200: esapsed time: 124368.57, average time: 13.52
MD step 9210: esapsed time: 124540.06, average time: 13.52
MD step 9220: esapsed time: 124701.44, average time: 13.52
MD step 9230: esapsed time: 124885.32, average time: 13.53
MD step 9240: esapsed time: 125049.55, average time: 13.53
MD step 9250: esapsed time: 125217.09, average time: 13.54
MD step 9260: esapsed time: 125376.95, average time: 13.54
MD step 9270: esapsed time: 125552.14, average time: 13.54
MD step 9280: esapsed time: 125723.83, average time: 13.55
MD step 9290: esapsed time: 125890.30, average time: 13.55
MD step 9300: esapsed time: 126056.72, average time: 13.55
MD step 9310: esapsed time: 126222.84, average time: 13.56
MD step 9320: esapsed time: 126394.44, average time: 13.56
MD step 9330: esapsed time: 126578.00, average time: 13.57
MD step 9340: esapsed time: 126761.05, average time: 13.57
MD step 9350: esapsed time: 126939.59, average time: 13.57
MD step 9360: esapsed time: 127107.09, average time: 13.58
MD step 9370: esapsed time: 127285.52, average time: 13.58
MD step 9380: esapsed time: 127455.88, average time: 13.59
MD step 9390: esapsed time: 127644.52, average time: 13.59
MD step 9400: esapsed time: 127812.61, average time: 13.60
MD step 9410: esapsed time: 127978.02, average time: 13.60
MD step 9420: esapsed time: 128151.95, average time: 13.60
MD step 9430: esapsed time: 128325.67, average time: 13.61
MD step 9440: esapsed time: 128497.55, average time: 13.61
MD step 9450: esapsed time: 128672.11, average time: 13.61
MD step 9460: esapsed time: 128846.54, average time: 13.62
MD step 9470: esapsed time: 129026.60, average time: 13.62
MD step 9480: esapsed time: 129195.15, average time: 13.63
MD step 9490: esapsed time: 129372.53, average time: 13.63
MD step 9500: esapsed time: 129539.10, average time: 13.63
MD step 9510: esapsed time: 129701.34, average time: 13.64
MD step 9520: esapsed time: 129872.91, average time: 13.64
MD step 9530: esapsed time: 130041.97, average time: 13.64
MD step 9540: esapsed time: 130213.35, average time: 13.65
MD step 9550: esapsed time: 130396.09, average time: 13.65
MD step 9560: esapsed time: 130585.04, average time: 13.66
MD step 9570: esapsed time: 130757.41, average time: 13.66
MD step 9580: esapsed time: 130915.70, average time: 13.66
MD step 9590: esapsed time: 131083.62, average time: 13.67
MD step 9600: esapsed time: 131257.30, average time: 13.67
MD step 9610: esapsed time: 131442.78, average time: 13.68
MD step 9620: esapsed time: 131601.69, average time: 13.68
MD step 9630: esapsed time: 131762.10, average time: 13.68
MD step 9640: esapsed time: 131928.09, average time: 13.68
MD step 9650: esapsed time: 132101.55, average time: 13.69
MD step 9660: esapsed time: 132280.13, average time: 13.69
MD step 9670: esapsed time: 132450.79, average time: 13.70
MD step 9680: esapsed time: 132625.95, average time: 13.70
MD step 9690: esapsed time: 132793.29, average time: 13.70
MD step 9700: esapsed time: 132958.83, average time: 13.71
MD step 9710: esapsed time: 133141.99, average time: 13.71
MD step 9720: esapsed time: 133316.28, average time: 13.71
MD step 9730: esapsed time: 133487.28, average time: 13.72
MD step 9740: esapsed time: 133667.37, average time: 13.72
MD step 9750: esapsed time: 133831.63, average time: 13.72
MD step 9760: esapsed time: 133992.22, average time: 13.73
MD step 9770: esapsed time: 134179.12, average time: 13.73
MD step 9780: esapsed time: 134338.95, average time: 13.73
MD step 9790: esapsed time: 134519.87, average time: 13.74
MD step 9800: esapsed time: 134693.28, average time: 13.74
MD step 9810: esapsed time: 134870.20, average time: 13.75
MD step 9820: esapsed time: 135047.26, average time: 13.75
MD step 9830: esapsed time: 135228.31, average time: 13.76
MD step 9840: esapsed time: 135387.07, average time: 13.76
MD step 9850: esapsed time: 135564.13, average time: 13.76
MD step 9860: esapsed time: 135737.75, average time: 13.77
MD step 9870: esapsed time: 135924.76, average time: 13.77
MD step 9880: esapsed time: 136092.35, average time: 13.77
MD step 9890: esapsed time: 136262.13, average time: 13.78
MD step 9900: esapsed time: 136434.83, average time: 13.78
MD step 9910: esapsed time: 136617.94, average time: 13.78
MD step 9920: esapsed time: 136796.69, average time: 13.79
MD step 9930: esapsed time: 136974.08, average time: 13.79
MD step 9940: esapsed time: 137141.24, average time: 13.80
MD step 9950: esapsed time: 137302.20, average time: 13.80
MD step 9960: esapsed time: 137480.05, average time: 13.80
MD step 9970: esapsed time: 137653.01, average time: 13.81
MD step 9980: esapsed time: 137819.76, average time: 13.81
MD step 9990: esapsed time: 137983.87, average time: 13.81
MD step 10000: esapsed time: 138163.82, average time: 13.82
MD step 10010: esapsed time: 138337.46, average time: 13.82
MD step 10020: esapsed time: 138510.61, average time: 13.82
MD step 10030: esapsed time: 138679.11, average time: 13.83
MD step 10040: esapsed time: 138843.87, average time: 13.83
MD step 10050: esapsed time: 139010.66, average time: 13.83
MD step 10060: esapsed time: 139187.52, average time: 13.83
MD step 10070: esapsed time: 139352.11, average time: 13.84
MD step 10080: esapsed time: 139530.56, average time: 13.84
MD step 10090: esapsed time: 139706.77, average time: 13.84
MD step 10100: esapsed time: 139875.25, average time: 13.85
MD step 10110: esapsed time: 140043.37, average time: 13.85
MD step 10120: esapsed time: 140224.76, average time: 13.85
MD step 10130: esapsed time: 140403.17, average time: 13.86
MD step 10140: esapsed time: 140565.50, average time: 13.86
MD step 10150: esapsed time: 140732.13, average time: 13.86
MD step 10160: esapsed time: 140903.09, average time: 13.87
MD step 10170: esapsed time: 141096.63, average time: 13.87
MD step 10180: esapsed time: 141264.32, average time: 13.88
MD step 10190: esapsed time: 141430.40, average time: 13.88
MD step 10200: esapsed time: 141594.75, average time: 13.88
MD step 10210: esapsed time: 141761.27, average time: 13.88
MD step 10220: esapsed time: 141926.97, average time: 13.89
MD step 10230: esapsed time: 142096.67, average time: 13.89
MD step 10240: esapsed time: 142268.76, average time: 13.89
MD step 10250: esapsed time: 142436.87, average time: 13.89
MD step 10260: esapsed time: 142598.53, average time: 13.90
MD step 10270: esapsed time: 142781.48, average time: 13.90
MD step 10280: esapsed time: 142951.03, average time: 13.90
MD step 10290: esapsed time: 143115.77, average time: 13.91
MD step 10300: esapsed time: 143280.95, average time: 13.91
MD step 10310: esapsed time: 143459.48, average time: 13.91
MD step 10320: esapsed time: 143631.20, average time: 13.92
MD step 10330: esapsed time: 143798.32, average time: 13.92
MD step 10340: esapsed time: 143968.42, average time: 13.92
MD step 10350: esapsed time: 144137.08, average time: 13.92
MD step 10360: esapsed time: 144310.99, average time: 13.93
MD step 10370: esapsed time: 144482.75, average time: 13.93
