MD step 0: esapsed time: 7.82, average time: 7.82
MD step 5220: esapsed time: 27342.25, average time: 5.24
MD step 5230: esapsed time: 27391.41, average time: 5.24
MD step 5240: esapsed time: 27440.84, average time: 5.24
MD step 5250: esapsed time: 27495.77, average time: 5.24
MD step 5260: esapsed time: 27548.33, average time: 5.24
MD step 5270: esapsed time: 27598.02, average time: 5.24
MD step 5280: esapsed time: 27650.04, average time: 5.24
MD step 5290: esapsed time: 27701.51, average time: 5.24
MD step 5300: esapsed time: 27754.28, average time: 5.24
MD step 5310: esapsed time: 27808.81, average time: 5.24
MD step 5320: esapsed time: 27866.42, average time: 5.24
MD step 5330: esapsed time: 27921.79, average time: 5.24
MD step 5340: esapsed time: 27982.83, average time: 5.24
MD step 5350: esapsed time: 28046.39, average time: 5.24
MD step 5360: esapsed time: 28097.83, average time: 5.24
MD step 5370: esapsed time: 28153.73, average time: 5.24
MD step 5380: esapsed time: 28205.79, average time: 5.24
MD step 5390: esapsed time: 28258.50, average time: 5.24
MD step 5400: esapsed time: 28311.02, average time: 5.24
MD step 5410: esapsed time: 28363.69, average time: 5.24
MD step 5420: esapsed time: 28415.03, average time: 5.24
MD step 5430: esapsed time: 28465.92, average time: 5.24
MD step 5440: esapsed time: 28519.49, average time: 5.24
MD step 5450: esapsed time: 28569.83, average time: 5.24
MD step 5460: esapsed time: 28621.14, average time: 5.24
MD step 5470: esapsed time: 28670.70, average time: 5.24
MD step 5480: esapsed time: 28722.47, average time: 5.24
MD step 5490: esapsed time: 28776.17, average time: 5.24
MD step 5500: esapsed time: 28826.01, average time: 5.24
MD step 5510: esapsed time: 28876.21, average time: 5.24
MD step 5520: esapsed time: 28929.80, average time: 5.24
MD step 5530: esapsed time: 28980.24, average time: 5.24
MD step 5540: esapsed time: 29031.72, average time: 5.24
MD step 5550: esapsed time: 29081.34, average time: 5.24
MD step 5560: esapsed time: 29132.00, average time: 5.24
MD step 5570: esapsed time: 29181.40, average time: 5.24
MD step 5580: esapsed time: 29233.82, average time: 5.24
MD step 5590: esapsed time: 29292.32, average time: 5.24
MD step 5600: esapsed time: 29348.47, average time: 5.24
MD step 5610: esapsed time: 29406.88, average time: 5.24
MD step 5620: esapsed time: 29460.35, average time: 5.24
MD step 5630: esapsed time: 29514.04, average time: 5.24
MD step 5640: esapsed time: 29568.47, average time: 5.24
MD step 5650: esapsed time: 29630.11, average time: 5.24
MD step 5660: esapsed time: 29683.58, average time: 5.24
MD step 5670: esapsed time: 29735.09, average time: 5.24
MD step 5680: esapsed time: 29787.34, average time: 5.24
MD step 5690: esapsed time: 29837.87, average time: 5.24
MD step 5700: esapsed time: 29889.63, average time: 5.24
MD step 5710: esapsed time: 29944.11, average time: 5.24
MD step 5720: esapsed time: 30003.22, average time: 5.24
MD step 5730: esapsed time: 30060.69, average time: 5.25
MD step 5740: esapsed time: 30114.52, average time: 5.25
MD step 5750: esapsed time: 30166.05, average time: 5.25
MD step 5760: esapsed time: 30217.91, average time: 5.25
MD step 5770: esapsed time: 30267.42, average time: 5.24
MD step 5780: esapsed time: 30329.25, average time: 5.25
MD step 5790: esapsed time: 30379.83, average time: 5.25
MD step 5800: esapsed time: 30436.01, average time: 5.25
MD step 5810: esapsed time: 30486.79, average time: 5.25
MD step 5820: esapsed time: 30537.94, average time: 5.25
MD step 5830: esapsed time: 30586.25, average time: 5.25
MD step 5840: esapsed time: 30636.34, average time: 5.25
MD step 5850: esapsed time: 30691.03, average time: 5.25
MD step 5860: esapsed time: 30744.10, average time: 5.25
MD step 5870: esapsed time: 30792.93, average time: 5.24
MD step 5880: esapsed time: 30843.02, average time: 5.24
MD step 5890: esapsed time: 30900.62, average time: 5.25
MD step 5900: esapsed time: 30959.09, average time: 5.25
MD step 5910: esapsed time: 31016.40, average time: 5.25
MD step 5920: esapsed time: 31068.96, average time: 5.25
MD step 5930: esapsed time: 31121.00, average time: 5.25
MD step 5940: esapsed time: 31175.01, average time: 5.25
MD step 5950: esapsed time: 31228.99, average time: 5.25
MD step 5960: esapsed time: 31282.42, average time: 5.25
MD step 5970: esapsed time: 31333.74, average time: 5.25
MD step 5980: esapsed time: 31391.11, average time: 5.25
MD step 5990: esapsed time: 31443.03, average time: 5.25
MD step 6000: esapsed time: 31493.13, average time: 5.25
MD step 6010: esapsed time: 31542.70, average time: 5.25
MD step 6020: esapsed time: 31591.40, average time: 5.25
MD step 6030: esapsed time: 31641.44, average time: 5.25
MD step 6040: esapsed time: 31694.01, average time: 5.25
MD step 6050: esapsed time: 31743.93, average time: 5.25
MD step 6060: esapsed time: 31800.21, average time: 5.25
MD step 6070: esapsed time: 31850.54, average time: 5.25
MD step 6080: esapsed time: 31909.28, average time: 5.25
MD step 6090: esapsed time: 31964.69, average time: 5.25
MD step 6100: esapsed time: 32014.50, average time: 5.25
MD step 6110: esapsed time: 32064.59, average time: 5.25
MD step 6120: esapsed time: 32130.91, average time: 5.25
MD step 6130: esapsed time: 32183.72, average time: 5.25
MD step 6140: esapsed time: 32232.94, average time: 5.25
MD step 6150: esapsed time: 32287.53, average time: 5.25
MD step 6160: esapsed time: 32339.50, average time: 5.25
MD step 6170: esapsed time: 32391.39, average time: 5.25
MD step 6180: esapsed time: 32440.89, average time: 5.25
MD step 6190: esapsed time: 32493.20, average time: 5.25
MD step 6200: esapsed time: 32547.96, average time: 5.25
MD step 6210: esapsed time: 32599.89, average time: 5.25
MD step 6220: esapsed time: 32650.40, average time: 5.25
MD step 6230: esapsed time: 32700.67, average time: 5.25
MD step 6240: esapsed time: 32757.81, average time: 5.25
MD step 6250: esapsed time: 32808.01, average time: 5.25
MD step 6260: esapsed time: 32859.01, average time: 5.25
MD step 6270: esapsed time: 32910.87, average time: 5.25
MD step 6280: esapsed time: 32962.84, average time: 5.25
MD step 6290: esapsed time: 33013.96, average time: 5.25
MD step 6300: esapsed time: 33064.57, average time: 5.25
MD step 6310: esapsed time: 33119.93, average time: 5.25
MD step 6320: esapsed time: 33168.51, average time: 5.25
MD step 6330: esapsed time: 33221.52, average time: 5.25
MD step 6340: esapsed time: 33274.02, average time: 5.25
MD step 6350: esapsed time: 33324.07, average time: 5.25
MD step 6360: esapsed time: 33374.84, average time: 5.25
MD step 6370: esapsed time: 33433.60, average time: 5.25
MD step 6380: esapsed time: 33490.39, average time: 5.25
MD step 6390: esapsed time: 33546.64, average time: 5.25
MD step 6400: esapsed time: 33599.12, average time: 5.25
MD step 6410: esapsed time: 33652.92, average time: 5.25
MD step 6420: esapsed time: 33708.66, average time: 5.25
MD step 6430: esapsed time: 33762.69, average time: 5.25
MD step 6440: esapsed time: 33822.61, average time: 5.25
MD step 6450: esapsed time: 33873.75, average time: 5.25
MD step 6460: esapsed time: 33923.83, average time: 5.25
MD step 6470: esapsed time: 33977.22, average time: 5.25
MD step 6480: esapsed time: 34027.45, average time: 5.25
MD step 6490: esapsed time: 34076.70, average time: 5.25
MD step 6500: esapsed time: 34126.33, average time: 5.25
MD step 6510: esapsed time: 34178.48, average time: 5.25
MD step 6520: esapsed time: 34229.09, average time: 5.25
MD step 6530: esapsed time: 34280.16, average time: 5.25
MD step 6540: esapsed time: 34329.71, average time: 5.25
MD step 6550: esapsed time: 34381.47, average time: 5.25
MD step 6560: esapsed time: 34431.30, average time: 5.25
MD step 6570: esapsed time: 34485.57, average time: 5.25
MD step 6580: esapsed time: 34533.66, average time: 5.25
MD step 6590: esapsed time: 34584.85, average time: 5.25
MD step 6600: esapsed time: 34634.26, average time: 5.25
MD step 6610: esapsed time: 34685.94, average time: 5.25
MD step 6620: esapsed time: 34743.48, average time: 5.25
MD step 6630: esapsed time: 34792.43, average time: 5.25
MD step 6640: esapsed time: 34841.04, average time: 5.25
MD step 6650: esapsed time: 34891.74, average time: 5.25
MD step 6660: esapsed time: 34947.00, average time: 5.25
MD step 6670: esapsed time: 34996.51, average time: 5.25
MD step 6680: esapsed time: 35057.25, average time: 5.25
MD step 6690: esapsed time: 35111.62, average time: 5.25
MD step 6700: esapsed time: 35165.58, average time: 5.25
MD step 6710: esapsed time: 35216.80, average time: 5.25
MD step 6720: esapsed time: 35269.40, average time: 5.25
MD step 6730: esapsed time: 35326.45, average time: 5.25
MD step 6740: esapsed time: 35393.07, average time: 5.25
MD step 6750: esapsed time: 35447.87, average time: 5.25
MD step 6760: esapsed time: 35504.54, average time: 5.25
MD step 6770: esapsed time: 35557.07, average time: 5.25
MD step 6780: esapsed time: 35614.78, average time: 5.25
MD step 6790: esapsed time: 35665.25, average time: 5.25
MD step 6800: esapsed time: 35719.90, average time: 5.25
MD step 6810: esapsed time: 35769.10, average time: 5.25
MD step 6820: esapsed time: 35817.46, average time: 5.25
MD step 6830: esapsed time: 35868.76, average time: 5.25
MD step 6840: esapsed time: 35921.28, average time: 5.25
MD step 6850: esapsed time: 35971.20, average time: 5.25
MD step 6860: esapsed time: 36019.77, average time: 5.25
MD step 6870: esapsed time: 36068.56, average time: 5.25
MD step 6880: esapsed time: 36118.45, average time: 5.25
MD step 6890: esapsed time: 36167.57, average time: 5.25
MD step 6900: esapsed time: 36216.39, average time: 5.25
MD step 6910: esapsed time: 36266.65, average time: 5.25
MD step 6920: esapsed time: 36315.12, average time: 5.25
MD step 6930: esapsed time: 36363.84, average time: 5.25
MD step 6940: esapsed time: 36412.75, average time: 5.25
MD step 6950: esapsed time: 36460.45, average time: 5.25
MD step 6960: esapsed time: 36508.81, average time: 5.24
MD step 6970: esapsed time: 36557.44, average time: 5.24
MD step 6980: esapsed time: 36610.14, average time: 5.24
MD step 6990: esapsed time: 36662.14, average time: 5.24
MD step 7000: esapsed time: 36715.70, average time: 5.24
MD step 7010: esapsed time: 36766.62, average time: 5.24
MD step 7020: esapsed time: 36818.63, average time: 5.24
MD step 7030: esapsed time: 36870.36, average time: 5.24
MD step 7040: esapsed time: 36921.72, average time: 5.24
MD step 7050: esapsed time: 36972.97, average time: 5.24
MD step 7060: esapsed time: 37025.47, average time: 5.24
MD step 7070: esapsed time: 37076.53, average time: 5.24
MD step 7080: esapsed time: 37129.72, average time: 5.24
MD step 7090: esapsed time: 37183.21, average time: 5.24
MD step 7100: esapsed time: 37235.59, average time: 5.24
MD step 7110: esapsed time: 37288.82, average time: 5.24
MD step 7120: esapsed time: 37337.97, average time: 5.24
MD step 7130: esapsed time: 37390.98, average time: 5.24
MD step 7140: esapsed time: 37448.88, average time: 5.24
MD step 7150: esapsed time: 37511.95, average time: 5.25
MD step 7160: esapsed time: 37567.50, average time: 5.25
MD step 7170: esapsed time: 37618.28, average time: 5.25
MD step 7180: esapsed time: 37672.51, average time: 5.25
MD step 7190: esapsed time: 37724.75, average time: 5.25
MD step 7200: esapsed time: 37786.22, average time: 5.25
MD step 7210: esapsed time: 37837.95, average time: 5.25
MD step 7220: esapsed time: 37894.38, average time: 5.25
MD step 7230: esapsed time: 37951.52, average time: 5.25
MD step 7240: esapsed time: 38001.59, average time: 5.25
MD step 7250: esapsed time: 38051.97, average time: 5.25
MD step 7260: esapsed time: 38102.60, average time: 5.25
MD step 7270: esapsed time: 38153.52, average time: 5.25
MD step 7280: esapsed time: 38207.71, average time: 5.25
MD step 7290: esapsed time: 38256.85, average time: 5.25
MD step 7300: esapsed time: 38309.02, average time: 5.25
MD step 7310: esapsed time: 38360.92, average time: 5.25
MD step 7320: esapsed time: 38412.53, average time: 5.25
MD step 7330: esapsed time: 38463.11, average time: 5.25
MD step 7340: esapsed time: 38521.99, average time: 5.25
MD step 7350: esapsed time: 38576.84, average time: 5.25
MD step 7360: esapsed time: 38633.44, average time: 5.25
MD step 7370: esapsed time: 38683.30, average time: 5.25
MD step 7380: esapsed time: 38734.06, average time: 5.25
MD step 7390: esapsed time: 38784.09, average time: 5.25
MD step 7400: esapsed time: 38833.21, average time: 5.25
MD step 7410: esapsed time: 38882.13, average time: 5.25
MD step 7420: esapsed time: 38931.39, average time: 5.25
MD step 7430: esapsed time: 38985.47, average time: 5.25
MD step 7440: esapsed time: 39035.68, average time: 5.25
MD step 7450: esapsed time: 39091.05, average time: 5.25
MD step 7460: esapsed time: 39146.84, average time: 5.25
MD step 7470: esapsed time: 39199.72, average time: 5.25
MD step 7480: esapsed time: 39253.62, average time: 5.25
MD step 7490: esapsed time: 39306.60, average time: 5.25
MD step 7500: esapsed time: 39355.42, average time: 5.25
MD step 7510: esapsed time: 39404.80, average time: 5.25
MD step 7520: esapsed time: 39454.52, average time: 5.25
MD step 7530: esapsed time: 39505.04, average time: 5.25
MD step 7540: esapsed time: 39557.74, average time: 5.25
MD step 7550: esapsed time: 39611.44, average time: 5.25
MD step 7560: esapsed time: 39666.86, average time: 5.25
MD step 7570: esapsed time: 39715.73, average time: 5.25
MD step 7580: esapsed time: 39766.98, average time: 5.25
MD step 7590: esapsed time: 39823.78, average time: 5.25
MD step 7600: esapsed time: 39875.20, average time: 5.25
MD step 7610: esapsed time: 39932.27, average time: 5.25
MD step 7620: esapsed time: 39983.49, average time: 5.25
MD step 7630: esapsed time: 40037.01, average time: 5.25
MD step 7640: esapsed time: 40091.16, average time: 5.25
MD step 7650: esapsed time: 40141.78, average time: 5.25
MD step 7660: esapsed time: 40199.40, average time: 5.25
MD step 7670: esapsed time: 40255.63, average time: 5.25
MD step 7680: esapsed time: 40304.53, average time: 5.25
MD step 7690: esapsed time: 40355.71, average time: 5.25
MD step 7700: esapsed time: 40407.02, average time: 5.25
MD step 7710: esapsed time: 40456.37, average time: 5.25
MD step 7720: esapsed time: 40506.55, average time: 5.25
MD step 7730: esapsed time: 40558.32, average time: 5.25
MD step 7740: esapsed time: 40608.58, average time: 5.25
MD step 7750: esapsed time: 40661.58, average time: 5.25
MD step 7760: esapsed time: 40711.19, average time: 5.25
MD step 7770: esapsed time: 40765.77, average time: 5.25
MD step 7780: esapsed time: 40816.83, average time: 5.25
MD step 7790: esapsed time: 40871.07, average time: 5.25
MD step 7800: esapsed time: 40928.16, average time: 5.25
MD step 7810: esapsed time: 40983.92, average time: 5.25
MD step 7820: esapsed time: 41037.28, average time: 5.25
MD step 7830: esapsed time: 41093.65, average time: 5.25
MD step 7840: esapsed time: 41145.84, average time: 5.25
MD step 7850: esapsed time: 41196.33, average time: 5.25
MD step 7860: esapsed time: 41249.59, average time: 5.25
MD step 7870: esapsed time: 41309.18, average time: 5.25
MD step 7880: esapsed time: 41363.55, average time: 5.25
MD step 7890: esapsed time: 41419.31, average time: 5.25
MD step 7900: esapsed time: 41472.91, average time: 5.25
MD step 7910: esapsed time: 41523.61, average time: 5.25
MD step 7920: esapsed time: 41576.67, average time: 5.25
MD step 7930: esapsed time: 41629.74, average time: 5.25
MD step 7940: esapsed time: 41684.17, average time: 5.25
MD step 7950: esapsed time: 41736.78, average time: 5.25
MD step 7960: esapsed time: 41787.25, average time: 5.25
MD step 7970: esapsed time: 41838.13, average time: 5.25
MD step 7980: esapsed time: 41888.96, average time: 5.25
MD step 7990: esapsed time: 41938.92, average time: 5.25
MD step 8000: esapsed time: 41990.54, average time: 5.25
MD step 8010: esapsed time: 42040.24, average time: 5.25
MD step 8020: esapsed time: 42090.94, average time: 5.25
MD step 8030: esapsed time: 42143.42, average time: 5.25
MD step 8040: esapsed time: 42194.85, average time: 5.25
MD step 8050: esapsed time: 42246.72, average time: 5.25
MD step 8060: esapsed time: 42296.34, average time: 5.25
MD step 8070: esapsed time: 42346.06, average time: 5.25
MD step 8080: esapsed time: 42395.50, average time: 5.25
MD step 8090: esapsed time: 42446.36, average time: 5.25
MD step 8100: esapsed time: 42497.68, average time: 5.25
MD step 8110: esapsed time: 42553.23, average time: 5.25
MD step 8120: esapsed time: 42615.09, average time: 5.25
MD step 8130: esapsed time: 42672.44, average time: 5.25
MD step 8140: esapsed time: 42722.57, average time: 5.25
MD step 8150: esapsed time: 42770.58, average time: 5.25
MD step 8160: esapsed time: 42818.87, average time: 5.25
MD step 8170: esapsed time: 42868.45, average time: 5.25
MD step 8180: esapsed time: 42916.47, average time: 5.25
MD step 8190: esapsed time: 42964.26, average time: 5.25
MD step 8200: esapsed time: 43013.79, average time: 5.24
MD step 8210: esapsed time: 43061.31, average time: 5.24
MD step 8220: esapsed time: 43116.66, average time: 5.24
MD step 8230: esapsed time: 43168.52, average time: 5.24
MD step 8240: esapsed time: 43219.99, average time: 5.24
MD step 8250: esapsed time: 43276.03, average time: 5.24
MD step 8260: esapsed time: 43332.87, average time: 5.25
MD step 8270: esapsed time: 43383.65, average time: 5.25
MD step 8280: esapsed time: 43441.62, average time: 5.25
MD step 8290: esapsed time: 43492.26, average time: 5.25
MD step 8300: esapsed time: 43543.37, average time: 5.25
MD step 8310: esapsed time: 43597.44, average time: 5.25
MD step 8320: esapsed time: 43649.86, average time: 5.25
MD step 8330: esapsed time: 43701.33, average time: 5.25
MD step 8340: esapsed time: 43754.27, average time: 5.25
MD step 8350: esapsed time: 43811.43, average time: 5.25
MD step 8360: esapsed time: 43867.90, average time: 5.25
MD step 8370: esapsed time: 43919.74, average time: 5.25
MD step 8380: esapsed time: 43973.44, average time: 5.25
MD step 8390: esapsed time: 44026.06, average time: 5.25
MD step 8400: esapsed time: 44075.42, average time: 5.25
MD step 8410: esapsed time: 44125.77, average time: 5.25
MD step 8420: esapsed time: 44174.93, average time: 5.25
MD step 8430: esapsed time: 44225.06, average time: 5.25
MD step 8440: esapsed time: 44276.41, average time: 5.25
MD step 8450: esapsed time: 44326.66, average time: 5.25
MD step 8460: esapsed time: 44378.25, average time: 5.25
MD step 8470: esapsed time: 44427.26, average time: 5.24
MD step 8480: esapsed time: 44477.30, average time: 5.24
MD step 8490: esapsed time: 44527.89, average time: 5.24
MD step 8500: esapsed time: 44584.37, average time: 5.24
MD step 8510: esapsed time: 44634.65, average time: 5.24
MD step 8520: esapsed time: 44689.82, average time: 5.24
MD step 8530: esapsed time: 44744.22, average time: 5.24
MD step 8540: esapsed time: 44795.26, average time: 5.24
MD step 8550: esapsed time: 44847.10, average time: 5.24
MD step 8560: esapsed time: 44900.36, average time: 5.24
MD step 8570: esapsed time: 44957.50, average time: 5.25
MD step 8580: esapsed time: 45010.40, average time: 5.25
MD step 8590: esapsed time: 45062.21, average time: 5.25
MD step 8600: esapsed time: 45115.52, average time: 5.25
MD step 8610: esapsed time: 45167.60, average time: 5.25
MD step 8620: esapsed time: 45221.72, average time: 5.25
MD step 8630: esapsed time: 45279.92, average time: 5.25
MD step 8640: esapsed time: 45334.24, average time: 5.25
MD step 8650: esapsed time: 45391.62, average time: 5.25
MD step 8660: esapsed time: 45441.14, average time: 5.25
MD step 8670: esapsed time: 45490.45, average time: 5.25
MD step 8680: esapsed time: 45547.36, average time: 5.25
MD step 8690: esapsed time: 45596.96, average time: 5.25
MD step 8700: esapsed time: 45653.47, average time: 5.25
MD step 8710: esapsed time: 45704.49, average time: 5.25
MD step 8720: esapsed time: 45753.91, average time: 5.25
MD step 8730: esapsed time: 45805.36, average time: 5.25
MD step 8740: esapsed time: 45860.38, average time: 5.25
MD step 8750: esapsed time: 45908.50, average time: 5.25
MD step 8760: esapsed time: 45958.55, average time: 5.25
MD step 8770: esapsed time: 46008.24, average time: 5.25
MD step 8780: esapsed time: 46056.47, average time: 5.25
MD step 8790: esapsed time: 46105.69, average time: 5.24
MD step 8800: esapsed time: 46154.37, average time: 5.24
MD step 8810: esapsed time: 46203.36, average time: 5.24
MD step 8820: esapsed time: 46253.15, average time: 5.24
MD step 8830: esapsed time: 46303.05, average time: 5.24
MD step 8840: esapsed time: 46356.43, average time: 5.24
MD step 8850: esapsed time: 46411.63, average time: 5.24
MD step 8860: esapsed time: 46462.24, average time: 5.24
MD step 8870: esapsed time: 46515.37, average time: 5.24
MD step 8880: esapsed time: 46565.62, average time: 5.24
MD step 8890: esapsed time: 46616.35, average time: 5.24
MD step 8900: esapsed time: 46668.59, average time: 5.24
MD step 8910: esapsed time: 46717.90, average time: 5.24
MD step 8920: esapsed time: 46767.51, average time: 5.24
MD step 8930: esapsed time: 46819.01, average time: 5.24
MD step 8940: esapsed time: 46868.73, average time: 5.24
MD step 8950: esapsed time: 46919.33, average time: 5.24
MD step 8960: esapsed time: 46975.84, average time: 5.24
MD step 8970: esapsed time: 47031.46, average time: 5.24
MD step 8980: esapsed time: 47080.76, average time: 5.24
MD step 8990: esapsed time: 47129.74, average time: 5.24
MD step 9000: esapsed time: 47180.09, average time: 5.24
MD step 9010: esapsed time: 47230.80, average time: 5.24
MD step 9020: esapsed time: 47280.88, average time: 5.24
MD step 9030: esapsed time: 47330.65, average time: 5.24
MD step 9040: esapsed time: 47381.38, average time: 5.24
MD step 9050: esapsed time: 47432.87, average time: 5.24
MD step 9060: esapsed time: 47485.56, average time: 5.24
MD step 9070: esapsed time: 47534.87, average time: 5.24
MD step 9080: esapsed time: 47584.88, average time: 5.24
MD step 9090: esapsed time: 47634.17, average time: 5.24
MD step 9100: esapsed time: 47685.07, average time: 5.24
MD step 9110: esapsed time: 47733.22, average time: 5.24
MD step 9120: esapsed time: 47786.97, average time: 5.24
MD step 9130: esapsed time: 47841.74, average time: 5.24
MD step 9140: esapsed time: 47901.28, average time: 5.24
MD step 9150: esapsed time: 47951.17, average time: 5.24
MD step 9160: esapsed time: 48000.51, average time: 5.24
MD step 9170: esapsed time: 48049.30, average time: 5.24
MD step 9180: esapsed time: 48097.03, average time: 5.24
MD step 9190: esapsed time: 48146.65, average time: 5.24
MD step 9200: esapsed time: 48195.83, average time: 5.24
MD step 9210: esapsed time: 48245.35, average time: 5.24
MD step 9220: esapsed time: 48302.90, average time: 5.24
MD step 9230: esapsed time: 48354.75, average time: 5.24
MD step 9240: esapsed time: 48406.40, average time: 5.24
MD step 9250: esapsed time: 48458.36, average time: 5.24
MD step 9260: esapsed time: 48507.95, average time: 5.24
MD step 9270: esapsed time: 48557.46, average time: 5.24
MD step 9280: esapsed time: 48608.62, average time: 5.24
MD step 9290: esapsed time: 48658.19, average time: 5.24
MD step 9300: esapsed time: 48708.36, average time: 5.24
MD step 9310: esapsed time: 48761.19, average time: 5.24
MD step 9320: esapsed time: 48808.69, average time: 5.24
MD step 9330: esapsed time: 48857.41, average time: 5.24
MD step 9340: esapsed time: 48905.17, average time: 5.24
MD step 9350: esapsed time: 48954.21, average time: 5.24
MD step 9360: esapsed time: 49011.96, average time: 5.24
MD step 9370: esapsed time: 49065.34, average time: 5.24
MD step 9380: esapsed time: 49119.07, average time: 5.24
MD step 9390: esapsed time: 49170.01, average time: 5.24
MD step 9400: esapsed time: 49223.22, average time: 5.24
MD step 9410: esapsed time: 49279.13, average time: 5.24
MD step 9420: esapsed time: 49331.52, average time: 5.24
MD step 9430: esapsed time: 49382.37, average time: 5.24
MD step 9440: esapsed time: 49434.64, average time: 5.24
MD step 9450: esapsed time: 49485.92, average time: 5.24
MD step 9460: esapsed time: 49535.79, average time: 5.24
MD step 9470: esapsed time: 49593.17, average time: 5.24
MD step 9480: esapsed time: 49653.83, average time: 5.24
MD step 9490: esapsed time: 49705.31, average time: 5.24
MD step 9500: esapsed time: 49756.65, average time: 5.24
MD step 9510: esapsed time: 49807.02, average time: 5.24
MD step 9520: esapsed time: 49860.36, average time: 5.24
MD step 9530: esapsed time: 49916.18, average time: 5.24
MD step 9540: esapsed time: 49970.55, average time: 5.24
MD step 9550: esapsed time: 50022.84, average time: 5.24
MD step 9560: esapsed time: 50074.07, average time: 5.24
MD step 9570: esapsed time: 50128.44, average time: 5.24
MD step 9580: esapsed time: 50181.07, average time: 5.24
MD step 9590: esapsed time: 50237.27, average time: 5.24
MD step 9600: esapsed time: 50299.60, average time: 5.24
MD step 9610: esapsed time: 50351.42, average time: 5.24
MD step 9620: esapsed time: 50400.63, average time: 5.24
MD step 9630: esapsed time: 50450.12, average time: 5.24
MD step 9640: esapsed time: 50500.41, average time: 5.24
MD step 9650: esapsed time: 50550.98, average time: 5.24
MD step 9660: esapsed time: 50605.44, average time: 5.24
MD step 9670: esapsed time: 50662.65, average time: 5.24
MD step 9680: esapsed time: 50712.34, average time: 5.24
MD step 9690: esapsed time: 50766.00, average time: 5.24
MD step 9700: esapsed time: 50816.23, average time: 5.24
MD step 9710: esapsed time: 50865.37, average time: 5.24
MD step 9720: esapsed time: 50914.27, average time: 5.24
MD step 9730: esapsed time: 50965.07, average time: 5.24
MD step 9740: esapsed time: 51017.94, average time: 5.24
MD step 9750: esapsed time: 51068.74, average time: 5.24
MD step 9760: esapsed time: 51120.17, average time: 5.24
MD step 9770: esapsed time: 51173.72, average time: 5.24
MD step 9780: esapsed time: 51224.49, average time: 5.24
MD step 9790: esapsed time: 51274.64, average time: 5.24
MD step 9800: esapsed time: 51330.30, average time: 5.24
MD step 9810: esapsed time: 51380.60, average time: 5.24
MD step 9820: esapsed time: 51432.32, average time: 5.24
MD step 9830: esapsed time: 51482.83, average time: 5.24
MD step 9840: esapsed time: 51539.88, average time: 5.24
MD step 9850: esapsed time: 51590.66, average time: 5.24
MD step 9860: esapsed time: 51641.23, average time: 5.24
MD step 9870: esapsed time: 51693.39, average time: 5.24
MD step 9880: esapsed time: 51744.66, average time: 5.24
MD step 9890: esapsed time: 51796.47, average time: 5.24
MD step 9900: esapsed time: 51847.34, average time: 5.24
MD step 9910: esapsed time: 51901.52, average time: 5.24
MD step 9920: esapsed time: 51952.65, average time: 5.24
MD step 9930: esapsed time: 52007.98, average time: 5.24
MD step 9940: esapsed time: 52064.23, average time: 5.24
MD step 9950: esapsed time: 52124.55, average time: 5.24
MD step 9960: esapsed time: 52176.59, average time: 5.24
MD step 9970: esapsed time: 52227.68, average time: 5.24
MD step 9980: esapsed time: 52278.72, average time: 5.24
MD step 9990: esapsed time: 52329.86, average time: 5.24
MD step 10000: esapsed time: 52388.77, average time: 5.24
MD step 10010: esapsed time: 52439.72, average time: 5.24
MD step 10020: esapsed time: 52494.13, average time: 5.24
MD step 10030: esapsed time: 52549.20, average time: 5.24
MD step 10040: esapsed time: 52611.93, average time: 5.24
MD step 10050: esapsed time: 52676.96, average time: 5.24
MD step 10060: esapsed time: 52732.45, average time: 5.24
MD step 10070: esapsed time: 52785.60, average time: 5.24
MD step 10080: esapsed time: 52834.74, average time: 5.24
MD step 10090: esapsed time: 52884.27, average time: 5.24
MD step 10100: esapsed time: 52935.10, average time: 5.24
MD step 10110: esapsed time: 52986.31, average time: 5.24
MD step 10120: esapsed time: 53050.13, average time: 5.24
MD step 10130: esapsed time: 53100.19, average time: 5.24
MD step 10140: esapsed time: 53158.34, average time: 5.24
MD step 10150: esapsed time: 53207.05, average time: 5.24
MD step 10160: esapsed time: 53257.15, average time: 5.24
MD step 10170: esapsed time: 53308.88, average time: 5.24
MD step 10180: esapsed time: 53361.01, average time: 5.24
MD step 10190: esapsed time: 53412.49, average time: 5.24
MD step 10200: esapsed time: 53460.84, average time: 5.24
MD step 10210: esapsed time: 53509.78, average time: 5.24
MD step 10220: esapsed time: 53558.33, average time: 5.24
MD step 10230: esapsed time: 53612.48, average time: 5.24
MD step 10240: esapsed time: 53661.44, average time: 5.24
MD step 10250: esapsed time: 53710.19, average time: 5.24
MD step 10260: esapsed time: 53759.46, average time: 5.24
MD step 10270: esapsed time: 53815.09, average time: 5.24
MD step 10280: esapsed time: 53866.60, average time: 5.24
MD step 10290: esapsed time: 53916.67, average time: 5.24
MD step 10300: esapsed time: 53967.15, average time: 5.24
MD step 10310: esapsed time: 54022.45, average time: 5.24
MD step 10320: esapsed time: 54073.56, average time: 5.24
MD step 10330: esapsed time: 54123.58, average time: 5.24
MD step 10340: esapsed time: 54174.56, average time: 5.24
MD step 10350: esapsed time: 54224.77, average time: 5.24
MD step 10360: esapsed time: 54275.69, average time: 5.24
MD step 10370: esapsed time: 54325.51, average time: 5.24
MD step 10380: esapsed time: 54377.66, average time: 5.24
